producto,categoria,pais,anio,marca,precio_usd
Producto_13,Automotriz,Chile,2019,Xiaomi,192.33
Producto_13,Automotriz,Chile,2020,Sony,313.53
Producto_13,Automotriz,Chile,2021,Xiaomi,125.41
Producto_13,Automotriz,Chile,2022,Sony,686.05
Producto_13,Automotriz,Chile,2023,Samsung,612.74
Producto_13,Automotriz,Chile,2024,Apple,685.48
Producto_13,Automotriz,Peru,2018,LG,748.77
Producto_13,Automotriz,Peru,2019,Sony,195.66
Producto_13,Automotriz,Peru,2020,Huawei,410.75
Producto_13,Automotriz,Peru,2021,HP,126.9
Producto_13,Automotriz,Peru,2022,Apple,594.64
Producto_13,Automotriz,Peru,2023,Apple,77.27
Producto_13,Automotriz,Peru,2024,Dell,469.86
Producto_13,Automotriz,Colombia,2018,Sony,755.53
Producto_13,Automotriz,Colombia,2019,HP,175.29
Producto_13,Automotriz,Colombia,2020,HP,565.73
Producto_13,Automotriz,Colombia,2021,Huawei,327.82
Producto_13,Automotriz,Colombia,2022,Apple,285.93
Producto_13,Automotriz,Colombia,2023,HP,583.81
Producto_13,Automotriz,Colombia,2024,Apple,124.64
Producto_13,Automotriz,Mexico,2018,HP,282.41
Producto_13,Automotriz,Mexico,2019,Huawei,765.17
Producto_13,Automotriz,Mexico,2020,LG,186.83
Producto_13,Automotriz,Mexico,2021,LG,672.87
Producto_13,Automotriz,Mexico,2022,Sony,518.49
Producto_13,Automotriz,Mexico,2023,Apple,256.68
Producto_13,Automotriz,Mexico,2024,Samsung,425.61
Producto_13,Automotriz,Argentina,2018,Dell,516.8
Producto_13,Automotriz,Argentina,2019,Dell,344.91
Producto_13,Automotriz,Argentina,2020,Samsung,741.87
Producto_13,Automotriz,Argentina,2021,Apple,190.52
Producto_13,Automotriz,Argentina,2022,Sony,157.94
Producto_13,Automotriz,Argentina,2023,Xiaomi,537.8
Producto_13,Automotriz,Argentina,2024,Huawei,292.51
Producto_13,Automotriz,Brasil,2018,Huawei,612.44
Producto_13,Automotriz,Brasil,2019,HP,145.95
Producto_13,Automotriz,Brasil,2020,LG,477.61
Producto_13,Automotriz,Brasil,2021,LG,283.01
Producto_13,Automotriz,Brasil,2022,LG,144.85
Producto_13,Automotriz,Brasil,2023,LG,704.71
Producto_13,Automotriz,Brasil,2024,Xiaomi,404.9
Producto_14,Juguetería,Chile,2018,Sony,111.28
Producto_14,Juguetería,Chile,2019,HP,90.61
Producto_14,Juguetería,Chile,2020,Sony,101.07
Producto_14,Juguetería,Chile,2021,Dell,87.29
Producto_14,Juguetería,Chile,2022,Huawei,8.66
Producto_14,Juguetería,Chile,2023,Samsung,118.77
Producto_14,Juguetería,Chile,2024,Xiaomi,69.17
Producto_14,Juguetería,Peru,2018,Dell,45.99
Producto_14,Juguetería,Peru,2019,LG,112.44
Producto_14,Juguetería,Peru,2020,Sony,92.54
Producto_14,Juguetería,Peru,2021,Huawei,82.19
Producto_14,Juguetería,Peru,2022,Samsung,59.83
Producto_14,Juguetería,Peru,2023,Huawei,41.65
Producto_14,Juguetería,Peru,2024,Huawei,29.46
Producto_14,Juguetería,Colombia,2018,Huawei,40.24
Producto_14,Juguetería,Colombia,2019,Dell,15.62
Producto_14,Juguetería,Colombia,2020,Apple,58.74
Producto_14,Juguetería,Colombia,2021,Samsung,96.07
Producto_14,Juguetería,Colombia,2022,Apple,36.62
Producto_14,Juguetería,Colombia,2023,Apple,62.95
Producto_14,Juguetería,Colombia,2024,Xiaomi,11.31
Producto_14,Juguetería,Mexico,2018,Huawei,109.69
Producto_14,Juguetería,Mexico,2019,Huawei,21.97
Producto_14,Juguetería,Mexico,2020,Xiaomi,16.51
Producto_14,Juguetería,Mexico,2021,Samsung,113.33
Producto_14,Juguetería,Mexico,2022,Samsung,88.26
Producto_14,Juguetería,Mexico,2023,LG,5.45
Producto_14,Juguetería,Mexico,2024,LG,63.06
Producto_14,Juguetería,Argentina,2018,Apple,25.72
Producto_14,Juguetería,Argentina,2019,HP,78.99
Producto_14,Juguetería,Argentina,2020,Huawei,37.62
Producto_14,Juguetería,Argentina,2021,Xiaomi,96.75
Producto_14,Juguetería,Argentina,2022,Samsung,11.61
Producto_14,Juguetería,Argentina,2023,LG,90.48
Producto_14,Juguetería,Argentina,2024,Xiaomi,48.92
Producto_14,Juguetería,Brasil,2018,Huawei,7.25
Producto_14,Juguetería,Brasil,2019,Apple,41.94
Producto_14,Juguetería,Brasil,2020,Apple,16.64
Producto_14,Juguetería,Brasil,2021,Xiaomi,113.66
Producto_14,Juguetería,Brasil,2022,Sony,27.46
Producto_14,Juguetería,Brasil,2023,Xiaomi,87.34
Producto_14,Juguetería,Brasil,2024,Samsung,91.24
Producto_15,Belleza,Chile,2018,Xiaomi,126.93
Producto_15,Belleza,Chile,2019,Dell,13.72
Producto_15,Belleza,Chile,2020,Apple,69.58
Producto_15,Belleza,Chile,2021,Sony,150.84
Producto_15,Belleza,Chile,2022,LG,91.38
Producto_15,Belleza,Chile,2023,Xiaomi,7.09
Producto_15,Belleza,Chile,2024,Dell,123.06
Producto_15,Belleza,Peru,2018,LG,83.85
Producto_15,Belleza,Peru,2019,Sony,32.68
Producto_15,Belleza,Peru,2020,LG,165.89
Producto_15,Belleza,Peru,2021,Sony,195.64
Producto_15,Belleza,Peru,2022,Apple,23.96
Producto_15,Belleza,Peru,2023,Apple,158.27
Producto_15,Belleza,Peru,2024,Sony,138.28
Producto_15,Belleza,Colombia,2018,HP,86.79
Producto_15,Belleza,Colombia,2019,HP,86.34
Producto_15,Belleza,Colombia,2020,Huawei,101.12
Producto_15,Belleza,Colombia,2021,LG,191.3
Producto_15,Belleza,Colombia,2022,Apple,121.66
Producto_15,Belleza,Colombia,2023,Apple,15.86
Producto_15,Belleza,Colombia,2024,Huawei,198.14
Producto_15,Belleza,Mexico,2018,LG,182.61
Producto_15,Belleza,Mexico,2019,LG,51.87
Producto_15,Belleza,Mexico,2020,HP,80.16
Producto_15,Belleza,Mexico,2021,Apple,125.59
Producto_15,Belleza,Mexico,2022,Apple,197.21
Producto_15,Belleza,Mexico,2023,HP,71.34
Producto_15,Belleza,Mexico,2024,Apple,123.57
Producto_15,Belleza,Argentina,2018,LG,106.13
Producto_15,Belleza,Argentina,2019,Dell,197.05
Producto_15,Belleza,Argentina,2020,Huawei,161.15
Producto_15,Belleza,Argentina,2021,Dell,49.22
Producto_15,Belleza,Argentina,2022,Xiaomi,168.19
Producto_15,Belleza,Argentina,2023,Dell,161.71
Producto_15,Belleza,Argentina,2024,LG,98.09
Producto_15,Belleza,Brasil,2018,Apple,130.93
Producto_15,Belleza,Brasil,2019,Huawei,92.34
Producto_15,Belleza,Brasil,2020,HP,56.35
Producto_15,Belleza,Brasil,2021,LG,109.48
Producto_15,Belleza,Brasil,2022,Huawei,6.77
Producto_15,Belleza,Brasil,2023,HP,132.58
Producto_15,Belleza,Brasil,2024,Xiaomi,30.12
Producto_16,Juguetería,Chile,2018,Apple,41.35
Producto_16,Juguetería,Chile,2019,LG,60.67
Producto_16,Juguetería,Chile,2020,Samsung,36.47
Producto_16,Juguetería,Chile,2021,Samsung,107.4
Producto_16,Juguetería,Chile,2022,Dell,82.8
Producto_16,Juguetería,Chile,2023,Xiaomi,24.8
Producto_16,Juguetería,Chile,2024,HP,67.73
Producto_16,Juguetería,Peru,2018,Sony,21.75
Producto_16,Juguetería,Peru,2019,Xiaomi,37.61
Producto_16,Juguetería,Peru,2020,LG,62.85
Producto_16,Juguetería,Peru,2021,Xiaomi,76.83
Producto_16,Juguetería,Peru,2022,LG,78.67
Producto_16,Juguetería,Peru,2023,Apple,98.0
Producto_16,Juguetería,Peru,2024,LG,6.25
Producto_16,Juguetería,Colombia,2018,Xiaomi,78.17
Producto_16,Juguetería,Colombia,2019,Dell,88.71
Producto_16,Juguetería,Colombia,2020,LG,111.37
Producto_16,Juguetería,Colombia,2021,HP,37.49
Producto_16,Juguetería,Colombia,2022,HP,118.25
Producto_16,Juguetería,Colombia,2023,HP,115.4
Producto_16,Juguetería,Colombia,2024,Samsung,29.66
Producto_16,Juguetería,Mexico,2018,HP,92.61
Producto_16,Juguetería,Mexico,2019,LG,58.64
Producto_16,Juguetería,Mexico,2020,LG,49.07
Producto_16,Juguetería,Mexico,2021,LG,69.52
Producto_16,Juguetería,Mexico,2022,Xiaomi,20.04
Producto_16,Juguetería,Mexico,2023,Samsung,44.87
Producto_16,Juguetería,Mexico,2024,Sony,14.19
Producto_16,Juguetería,Argentina,2018,Samsung,60.61
Producto_16,Juguetería,Argentina,2019,HP,82.73
Producto_16,Juguetería,Argentina,2020,HP,110.52
Producto_16,Juguetería,Argentina,2021,LG,27.59
Producto_16,Juguetería,Argentina,2022,Huawei,72.37
Producto_16,Juguetería,Argentina,2023,Dell,86.56
Producto_16,Juguetería,Argentina,2024,Samsung,93.54
Producto_16,Juguetería,Brasil,2018,Huawei,50.46
Producto_16,Juguetería,Brasil,2019,Sony,95.61
Producto_16,Juguetería,Brasil,2020,Apple,20.75
Producto_16,Juguetería,Brasil,2021,Huawei,109.28
Producto_16,Juguetería,Brasil,2022,HP,28.12
Producto_16,Juguetería,Brasil,2023,Sony,105.04
Producto_16,Juguetería,Brasil,2024,Dell,107.82
Producto_17,Hogar,Chile,2018,Apple,25.55
Producto_17,Hogar,Chile,2019,Xiaomi,147.76
Producto_17,Hogar,Chile,2020,Sony,204.21
Producto_17,Hogar,Chile,2021,LG,75.61
Producto_17,Hogar,Chile,2022,Apple,267.71
Producto_17,Hogar,Chile,2023,HP,73.02
Producto_17,Hogar,Chile,2024,Apple,223.4
Producto_17,Hogar,Peru,2018,Samsung,254.29
Producto_17,Hogar,Peru,2019,Huawei,97.18
Producto_17,Hogar,Peru,2020,Samsung,142.54
Producto_17,Hogar,Peru,2021,Apple,75.75
Producto_17,Hogar,Peru,2022,LG,99.79
Producto_17,Hogar,Peru,2023,Dell,123.24
Producto_17,Hogar,Peru,2024,Xiaomi,45.09
Producto_17,Hogar,Colombia,2018,Samsung,67.16
Producto_17,Hogar,Colombia,2019,Dell,10.78
Producto_17,Hogar,Colombia,2020,LG,257.35
Producto_17,Hogar,Colombia,2021,Huawei,10.99
Producto_17,Hogar,Colombia,2022,Xiaomi,255.98
Producto_17,Hogar,Colombia,2023,Xiaomi,230.56
Producto_17,Hogar,Colombia,2024,Sony,30.43
Producto_17,Hogar,Mexico,2018,Sony,128.03
Producto_17,Hogar,Mexico,2019,Xiaomi,164.14
Producto_17,Hogar,Mexico,2020,Sony,195.76
Producto_17,Hogar,Mexico,2021,Xiaomi,73.27
Producto_17,Hogar,Mexico,2022,Sony,278.94
Producto_17,Hogar,Mexico,2023,Sony,156.88
Producto_17,Hogar,Mexico,2024,Huawei,27.97
Producto_17,Hogar,Argentina,2018,Huawei,117.56
Producto_17,Hogar,Argentina,2019,Huawei,242.74
Producto_17,Hogar,Argentina,2020,Samsung,112.43
Producto_17,Hogar,Argentina,2021,Dell,167.11
Producto_17,Hogar,Argentina,2022,Huawei,162.27
Producto_17,Hogar,Argentina,2023,Sony,241.32
Producto_17,Hogar,Argentina,2024,Huawei,55.38
Producto_17,Hogar,Brasil,2018,Dell,50.69
Producto_17,Hogar,Brasil,2019,Xiaomi,222.97
Producto_17,Hogar,Brasil,2020,HP,27.22
Producto_17,Hogar,Brasil,2021,Dell,290.63
Producto_17,Hogar,Brasil,2022,Apple,188.83
Producto_17,Hogar,Brasil,2023,Xiaomi,195.44
Producto_17,Hogar,Brasil,2024,Dell,120.23
Producto_18,Deporte,Chile,2018,Sony,390.44
Producto_18,Deporte,Chile,2019,Sony,15.6
Producto_18,Deporte,Chile,2020,LG,77.14
Producto_18,Deporte,Chile,2021,Xiaomi,162.52
Producto_18,Deporte,Chile,2022,Sony,223.87
Producto_18,Deporte,Chile,2023,Apple,371.6
Producto_18,Deporte,Chile,2024,HP,332.03
Producto_18,Deporte,Peru,2018,Dell,187.58
Producto_18,Deporte,Peru,2019,Samsung,305.49
Producto_18,Deporte,Peru,2020,Sony,295.99
Producto_18,Deporte,Peru,2021,Xiaomi,66.42
Producto_18,Deporte,Peru,2022,LG,120.81
Producto_18,Deporte,Peru,2023,LG,277.0
Producto_18,Deporte,Peru,2024,Apple,53.62
Producto_18,Deporte,Colombia,2018,LG,157.42
Producto_18,Deporte,Colombia,2019,Samsung,365.5
Producto_18,Deporte,Colombia,2020,Sony,143.81
Producto_18,Deporte,Colombia,2021,Xiaomi,359.5
Producto_18,Deporte,Colombia,2022,Dell,60.22
Producto_18,Deporte,Colombia,2023,Apple,346.28
Producto_18,Deporte,Colombia,2024,LG,30.06
Producto_18,Deporte,Mexico,2018,Huawei,240.95
Producto_18,Deporte,Mexico,2019,Huawei,382.76
Producto_18,Deporte,Mexico,2020,Dell,370.32
Producto_18,Deporte,Mexico,2021,Samsung,378.0
Producto_18,Deporte,Mexico,2022,HP,63.76
Producto_18,Deporte,Mexico,2023,HP,119.79
Producto_18,Deporte,Mexico,2024,LG,360.39
Producto_18,Deporte,Argentina,2018,Dell,121.77
Producto_18,Deporte,Argentina,2019,Huawei,325.9
Producto_18,Deporte,Argentina,2020,HP,168.72
Producto_18,Deporte,Argentina,2021,Xiaomi,37.56
Producto_18,Deporte,Argentina,2022,Apple,211.91
Producto_18,Deporte,Argentina,2023,HP,77.81
Producto_18,Deporte,Argentina,2024,HP,305.79
Producto_18,Deporte,Brasil,2018,HP,260.91
Producto_18,Deporte,Brasil,2019,Xiaomi,238.76
Producto_18,Deporte,Brasil,2020,Apple,43.84
Producto_18,Deporte,Brasil,2021,Apple,219.48
Producto_18,Deporte,Brasil,2022,Dell,381.39
Producto_18,Deporte,Brasil,2023,Apple,18.48
Producto_18,Deporte,Brasil,2024,HP,352.61
Producto_19,Computación,Chile,2018,Apple,1475.71
Producto_19,Computación,Chile,2019,HP,1606.18
Producto_19,Computación,Chile,2020,Apple,1602.29
Producto_19,Computación,Chile,2021,Xiaomi,549.43
Producto_19,Computación,Chile,2022,Dell,822.43
Producto_19,Computación,Chile,2023,HP,861.4
Producto_19,Computación,Chile,2024,HP,478.42
Producto_19,Computación,Peru,2018,LG,1174.59
Producto_19,Computación,Peru,2019,Dell,310.45
Producto_19,Computación,Peru,2020,HP,931.0
Producto_19,Computación,Peru,2021,Samsung,598.19
Producto_19,Computación,Peru,2022,Huawei,105.09
Producto_19,Computación,Peru,2023,Xiaomi,744.25
Producto_19,Computación,Peru,2024,Sony,1123.02
Producto_19,Computación,Colombia,2018,HP,392.83
Producto_19,Computación,Colombia,2019,LG,571.65
Producto_19,Computación,Colombia,2020,Huawei,470.4
Producto_19,Computación,Colombia,2021,Samsung,1450.84
Producto_19,Computación,Colombia,2022,Sony,800.52
Producto_19,Computación,Colombia,2023,Xiaomi,869.76
Producto_19,Computación,Colombia,2024,Dell,1246.65
Producto_19,Computación,Mexico,2018,Sony,1592.49
Producto_19,Computación,Mexico,2019,HP,798.94
Producto_19,Computación,Mexico,2020,LG,1252.09
Producto_19,Computación,Mexico,2021,LG,1008.6
Producto_19,Computación,Mexico,2022,Samsung,1417.5
Producto_19,Computación,Mexico,2023,Sony,1048.89
Producto_19,Computación,Mexico,2024,Sony,1173.34
Producto_19,Computación,Argentina,2018,HP,1249.76
Producto_19,Computación,Argentina,2019,Samsung,1598.72
Producto_19,Computación,Argentina,2020,Huawei,1778.38
Producto_19,Computación,Argentina,2021,Apple,1263.56
Producto_19,Computación,Argentina,2022,Huawei,103.27
Producto_19,Computación,Argentina,2023,Xiaomi,714.25
Producto_19,Computación,Argentina,2024,Dell,333.87
Producto_19,Computación,Brasil,2018,Sony,1510.94
Producto_19,Computación,Brasil,2019,LG,1806.98
Producto_19,Computación,Brasil,2020,Xiaomi,411.06
Producto_19,Computación,Brasil,2021,HP,1993.87
Producto_19,Computación,Brasil,2022,Apple,1841.88
Producto_19,Computación,Brasil,2023,Sony,536.93
Producto_19,Computación,Brasil,2024,Huawei,645.05
Producto_20,Electrónica,Chile,2018,Apple,1325.32
Producto_20,Electrónica,Chile,2019,HP,201.28
Producto_20,Electrónica,Chile,2020,Dell,1486.88
Producto_20,Electrónica,Chile,2021,LG,765.11
Producto_20,Electrónica,Chile,2022,Xiaomi,1246.21
Producto_20,Electrónica,Chile,2023,LG,1494.28
Producto_20,Electrónica,Chile,2024,LG,1219.3
Producto_20,Electrónica,Peru,2018,Apple,383.95
Producto_20,Electrónica,Peru,2019,Apple,1317.89
Producto_20,Electrónica,Peru,2020,Xiaomi,301.08
Producto_20,Electrónica,Peru,2021,Apple,814.41
Producto_20,Electrónica,Peru,2022,Samsung,1172.47
Producto_20,Electrónica,Peru,2023,Apple,708.95
Producto_20,Electrónica,Peru,2024,Dell,1048.26
Producto_20,Electrónica,Colombia,2018,LG,116.62
Producto_20,Electrónica,Colombia,2019,Xiaomi,1042.51
Producto_20,Electrónica,Colombia,2020,HP,89.43
Producto_20,Electrónica,Colombia,2021,Samsung,1037.37
Producto_20,Electrónica,Colombia,2022,Dell,1105.21
Producto_20,Electrónica,Colombia,2023,Apple,867.73
Producto_20,Electrónica,Colombia,2024,Xiaomi,1364.12
Producto_20,Electrónica,Mexico,2018,Apple,830.08
Producto_20,Electrónica,Mexico,2019,Dell,1150.16
Producto_20,Electrónica,Mexico,2020,Apple,159.57
Producto_20,Electrónica,Mexico,2021,Samsung,355.42
Producto_20,Electrónica,Mexico,2022,HP,85.43
Producto_20,Electrónica,Mexico,2023,Apple,1327.95
Producto_20,Electrónica,Mexico,2024,HP,990.11
Producto_20,Electrónica,Argentina,2018,Samsung,790.09
Producto_20,Electrónica,Argentina,2019,Huawei,745.19
Producto_20,Electrónica,Argentina,2020,Huawei,492.52
Producto_20,Electrónica,Argentina,2021,Samsung,1445.62
Producto_20,Electrónica,Argentina,2022,Apple,917.74
Producto_20,Electrónica,Argentina,2023,Xiaomi,752.52
Producto_20,Electrónica,Argentina,2024,Samsung,961.19
Producto_20,Electrónica,Brasil,2018,Dell,774.22
Producto_20,Electrónica,Brasil,2019,Samsung,1245.97
Producto_20,Electrónica,Brasil,2020,Samsung,1209.65
Producto_20,Electrónica,Brasil,2021,Xiaomi,630.58
Producto_20,Electrónica,Brasil,2022,Dell,1386.29
Producto_20,Electrónica,Brasil,2023,LG,205.72
Producto_20,Electrónica,Brasil,2024,Xiaomi,1106.63
Producto_21,Belleza,Chile,2018,Samsung,153.32
Producto_21,Belleza,Chile,2019,Dell,142.63
Producto_21,Belleza,Chile,2020,LG,173.62
Producto_21,Belleza,Chile,2021,Sony,92.51
Producto_21,Belleza,Chile,2022,Sony,77.55
Producto_21,Belleza,Chile,2023,HP,125.29
Producto_21,Belleza,Chile,2024,Sony,114.36
Producto_21,Belleza,Peru,2018,Sony,39.51
Producto_21,Belleza,Peru,2019,Samsung,13.35
Producto_21,Belleza,Peru,2020,Sony,129.15
Producto_21,Belleza,Peru,2021,Xiaomi,13.21
Producto_21,Belleza,Peru,2022,Dell,106.86
Producto_21,Belleza,Peru,2023,Samsung,155.29
Producto_21,Belleza,Peru,2024,LG,167.1
Producto_21,Belleza,Colombia,2018,Samsung,46.73
Producto_21,Belleza,Colombia,2019,Xiaomi,125.39
Producto_21,Belleza,Colombia,2020,Samsung,183.61
Producto_21,Belleza,Colombia,2021,Samsung,63.87
Producto_21,Belleza,Colombia,2022,LG,93.99
Producto_21,Belleza,Colombia,2023,Dell,197.74
Producto_21,Belleza,Colombia,2024,LG,155.13
Producto_21,Belleza,Mexico,2018,Huawei,170.67
Producto_21,Belleza,Mexico,2019,HP,87.5
Producto_21,Belleza,Mexico,2020,Apple,49.22
Producto_21,Belleza,Mexico,2021,Sony,9.82
Producto_21,Belleza,Mexico,2022,HP,49.86
Producto_21,Belleza,Mexico,2023,Huawei,127.7
Producto_21,Belleza,Mexico,2024,Dell,141.21
Producto_21,Belleza,Argentina,2018,Dell,108.01
Producto_21,Belleza,Argentina,2019,Xiaomi,149.92
Producto_21,Belleza,Argentina,2020,Huawei,53.44
Producto_21,Belleza,Argentina,2021,Apple,161.18
Producto_21,Belleza,Argentina,2022,Sony,25.96
Producto_21,Belleza,Argentina,2023,Sony,80.87
Producto_21,Belleza,Argentina,2024,Huawei,174.28
Producto_21,Belleza,Brasil,2018,HP,20.62
Producto_21,Belleza,Brasil,2019,Samsung,170.94
Producto_21,Belleza,Brasil,2020,Sony,143.24
Producto_21,Belleza,Brasil,2021,Sony,178.03
Producto_21,Belleza,Brasil,2022,Sony,98.94
Producto_21,Belleza,Brasil,2023,Samsung,8.74
Producto_21,Belleza,Brasil,2024,HP,105.48
Producto_22,Belleza,Chile,2018,Xiaomi,198.05
Producto_22,Belleza,Chile,2019,Huawei,123.98
Producto_22,Belleza,Chile,2020,HP,110.04
Producto_22,Belleza,Chile,2021,LG,82.78
Producto_22,Belleza,Chile,2022,Apple,68.02
Producto_22,Belleza,Chile,2023,Apple,197.75
Producto_22,Belleza,Chile,2024,Huawei,189.77
Producto_22,Belleza,Peru,2018,Huawei,197.28
Producto_22,Belleza,Peru,2019,Huawei,71.79
Producto_22,Belleza,Peru,2020,Samsung,92.33
Producto_22,Belleza,Peru,2021,Samsung,65.39
Producto_22,Belleza,Peru,2022,Apple,66.19
Producto_22,Belleza,Peru,2023,HP,13.15
Producto_22,Belleza,Peru,2024,HP,69.61
Producto_22,Belleza,Colombia,2018,LG,40.59
Producto_22,Belleza,Colombia,2019,Huawei,51.48
Producto_22,Belleza,Colombia,2020,HP,85.92
Producto_22,Belleza,Colombia,2021,Xiaomi,186.59
Producto_22,Belleza,Colombia,2022,Huawei,192.44
Producto_22,Belleza,Colombia,2023,Apple,61.23
Producto_22,Belleza,Colombia,2024,HP,97.1
Producto_22,Belleza,Mexico,2018,Samsung,19.14
Producto_22,Belleza,Mexico,2019,Huawei,137.54
Producto_22,Belleza,Mexico,2020,HP,37.61
Producto_22,Belleza,Mexico,2021,Apple,85.96
Producto_22,Belleza,Mexico,2022,LG,67.8
Producto_22,Belleza,Mexico,2023,Dell,23.73
Producto_22,Belleza,Mexico,2024,Apple,35.92
Producto_22,Belleza,Argentina,2018,Xiaomi,135.38
Producto_22,Belleza,Argentina,2019,Sony,45.02
Producto_22,Belleza,Argentina,2020,Xiaomi,8.13
Producto_22,Belleza,Argentina,2021,Dell,179.3
Producto_22,Belleza,Argentina,2022,Xiaomi,172.91
Producto_22,Belleza,Argentina,2023,Samsung,35.34
Producto_22,Belleza,Argentina,2024,HP,7.37
Producto_22,Belleza,Brasil,2018,Dell,107.65
Producto_22,Belleza,Brasil,2019,Huawei,92.08
Producto_22,Belleza,Brasil,2020,Samsung,37.91
Producto_22,Belleza,Brasil,2021,Sony,116.58
Producto_22,Belleza,Brasil,2022,Sony,115.25
Producto_22,Belleza,Brasil,2023,Samsung,149.67
Producto_22,Belleza,Brasil,2024,Huawei,45.3
Producto_23,Deporte,Chile,2018,Samsung,147.67
Producto_23,Deporte,Chile,2019,HP,208.0
Producto_23,Deporte,Chile,2020,Xiaomi,195.0
Producto_23,Deporte,Chile,2021,HP,240.33
Producto_23,Deporte,Chile,2022,LG,67.95
Producto_23,Deporte,Chile,2023,Xiaomi,301.03
Producto_23,Deporte,Chile,2024,Sony,333.66
Producto_23,Deporte,Peru,2018,Huawei,195.79
Producto_23,Deporte,Peru,2019,HP,152.53
Producto_23,Deporte,Peru,2020,LG,19.91
Producto_23,Deporte,Peru,2021,LG,189.21
Producto_23,Deporte,Peru,2022,Apple,42.78
Producto_23,Deporte,Peru,2023,Dell,342.94
Producto_23,Deporte,Peru,2024,HP,194.66
Producto_23,Deporte,Colombia,2018,Xiaomi,366.59
Producto_23,Deporte,Colombia,2019,Sony,339.27
Producto_23,Deporte,Colombia,2020,Dell,327.11
Producto_23,Deporte,Colombia,2021,HP,129.06
Producto_23,Deporte,Colombia,2022,LG,79.99
Producto_23,Deporte,Colombia,2023,Apple,108.48
Producto_23,Deporte,Colombia,2024,HP,314.31
Producto_23,Deporte,Mexico,2018,Huawei,305.51
Producto_23,Deporte,Mexico,2019,Sony,305.54
Producto_23,Deporte,Mexico,2020,Dell,29.65
Producto_23,Deporte,Mexico,2021,Apple,395.31
Producto_23,Deporte,Mexico,2022,Samsung,94.03
Producto_23,Deporte,Mexico,2023,Huawei,120.61
Producto_23,Deporte,Mexico,2024,Apple,308.83
Producto_23,Deporte,Argentina,2018,HP,316.23
Producto_23,Deporte,Argentina,2019,Sony,217.84
Producto_23,Deporte,Argentina,2020,LG,278.41
Producto_23,Deporte,Argentina,2021,Dell,190.83
Producto_23,Deporte,Argentina,2022,LG,69.92
Producto_23,Deporte,Argentina,2023,LG,247.24
Producto_23,Deporte,Argentina,2024,Samsung,165.25
Producto_23,Deporte,Brasil,2018,Sony,33.29
Producto_23,Deporte,Brasil,2019,Sony,43.8
Producto_23,Deporte,Brasil,2020,Apple,296.13
Producto_23,Deporte,Brasil,2021,Samsung,271.43
Producto_23,Deporte,Brasil,2022,HP,51.52
Producto_23,Deporte,Brasil,2023,Sony,184.06
Producto_23,Deporte,Brasil,2024,Huawei,240.42
Producto_24,Juguetería,Chile,2018,HP,21.36
Producto_24,Juguetería,Chile,2019,LG,72.36
Producto_24,Juguetería,Chile,2020,Xiaomi,89.68
Producto_24,Juguetería,Chile,2021,Dell,38.27
Producto_24,Juguetería,Chile,2022,HP,42.29
Producto_24,Juguetería,Chile,2023,Dell,15.58
Producto_24,Juguetería,Chile,2024,Xiaomi,66.32
Producto_24,Juguetería,Peru,2018,Xiaomi,52.85
Producto_24,Juguetería,Peru,2019,HP,83.57
Producto_24,Juguetería,Peru,2020,Samsung,72.06
Producto_24,Juguetería,Peru,2021,Sony,58.88
Producto_24,Juguetería,Peru,2022,LG,65.47
Producto_24,Juguetería,Peru,2023,Xiaomi,74.64
Producto_24,Juguetería,Peru,2024,Sony,38.46
Producto_24,Juguetería,Colombia,2018,LG,32.41
Producto_24,Juguetería,Colombia,2019,Apple,83.51
Producto_24,Juguetería,Colombia,2020,Xiaomi,65.26
Producto_24,Juguetería,Colombia,2021,LG,63.27
Producto_24,Juguetería,Colombia,2022,Dell,93.44
Producto_24,Juguetería,Colombia,2023,Dell,57.43
Producto_24,Juguetería,Colombia,2024,Sony,110.22
Producto_24,Juguetería,Mexico,2018,Sony,68.15
Producto_24,Juguetería,Mexico,2019,LG,33.44
Producto_24,Juguetería,Mexico,2020,Samsung,100.2
Producto_24,Juguetería,Mexico,2021,Huawei,98.67
Producto_24,Juguetería,Mexico,2022,HP,39.81
Producto_24,Juguetería,Mexico,2023,Samsung,86.44
Producto_24,Juguetería,Mexico,2024,Sony,52.9
Producto_24,Juguetería,Argentina,2018,Samsung,50.16
Producto_24,Juguetería,Argentina,2019,Sony,65.65
Producto_24,Juguetería,Argentina,2020,LG,107.61
Producto_24,Juguetería,Argentina,2021,Samsung,71.22
Producto_24,Juguetería,Argentina,2022,Xiaomi,16.83
Producto_24,Juguetería,Argentina,2023,Apple,23.6
Producto_24,Juguetería,Argentina,2024,Dell,6.55
Producto_24,Juguetería,Brasil,2018,Dell,101.51
Producto_24,Juguetería,Brasil,2019,HP,33.75
Producto_24,Juguetería,Brasil,2020,Sony,63.89
Producto_24,Juguetería,Brasil,2021,Sony,57.26
Producto_24,Juguetería,Brasil,2022,Xiaomi,103.61
Producto_24,Juguetería,Brasil,2023,LG,16.91
Producto_24,Juguetería,Brasil,2024,Apple,92.35
Producto_25,Automotriz,Chile,2018,Huawei,308.81
Producto_25,Automotriz,Chile,2019,HP,688.74
Producto_25,Automotriz,Chile,2020,Xiaomi,527.76
Producto_25,Automotriz,Chile,2021,Xiaomi,300.66
Producto_25,Automotriz,Chile,2022,Sony,209.66
Producto_25,Automotriz,Chile,2023,Xiaomi,793.82
