producto,categoria,pais,anio,marca,precio_usd
Producto_12,Juguetería,Brasil,2024,Xiaomi,61.48
Producto_13,Automotriz,Chile,2018,Samsung,163.24
Producto_13,Automotriz,Chile,2019,HP,328.96
Producto_13,Automotriz,Chile,2020,HP,368.54
Producto_13,Automotriz,Chile,2021,Apple,494.42
Producto_13,Automotriz,Chile,2022,Huawei,516.45
Producto_13,Automotriz,Chile,2023,Dell,419.14
Producto_13,Automotriz,Chile,2024,Dell,40.61
Producto_13,Automotriz,Peru,2018,LG,642.28
Producto_13,Automotriz,Peru,2019,Huawei,482.81
Producto_13,Automotriz,Peru,2020,LG,272.79
Producto_13,Automotriz,Peru,2021,Samsung,39.27
Producto_13,Automotriz,Peru,2022,Samsung,143.14
Producto_13,Automotriz,Peru,2023,Apple,184.66
Producto_13,Automotriz,Peru,2024,Sony,277.13
Producto_13,Automotriz,Colombia,2018,Apple,686.81
Producto_13,Automotriz,Colombia,2019,Dell,681.65
Producto_13,Automotriz,Colombia,2020,Sony,251.59
Producto_13,Automotriz,Colombia,2021,Dell,549.58
Producto_13,Automotriz,Colombia,2022,Samsung,73.1
Producto_13,Automotriz,Colombia,2023,Dell,332.83
Producto_13,Automotriz,Colombia,2024,HP,169.33
Producto_13,Automotriz,Mexico,2018,Sony,281.76
Producto_13,Automotriz,Mexico,2019,Xiaomi,611.11
Producto_13,Automotriz,Mexico,2020,LG,361.64
Producto_13,Automotriz,Mexico,2021,LG,417.1
Producto_13,Automotriz,Mexico,2022,HP,612.81
Producto_13,Automotriz,Mexico,2023,HP,402.93
Producto_13,Automotriz,Mexico,2024,Sony,516.86
Producto_13,Automotriz,Argentina,2018,Xiaomi,543.44
Producto_13,Automotriz,Argentina,2019,LG,204.23
Producto_13,Automotriz,Argentina,2020,Huawei,244.1
Producto_13,Automotriz,Argentina,2021,Xiaomi,165.05
Producto_13,Automotriz,Argentina,2022,Xiaomi,312.39
Producto_13,Automotriz,Argentina,2023,Xiaomi,273.7
Producto_13,Automotriz,Argentina,2024,HP,396.06
Producto_13,Automotriz,Brasil,2018,Sony,52.67
Producto_13,Automotriz,Brasil,2019,LG,771.01
Producto_13,Automotriz,Brasil,2020,Xiaomi,466.81
Producto_13,Automotriz,Brasil,2021,Sony,585.82
Producto_13,Automotriz,Brasil,2022,Sony,478.31
Producto_13,Automotriz,Brasil,2023,HP,522.61
Producto_13,Automotriz,Brasil,2024,HP,223.3
Producto_14,Electrónica,Chile,2018,HP,781.87
Producto_14,Electrónica,Chile,2019,Samsung,1186.15
Producto_14,Electrónica,Chile,2020,Samsung,350.76
Producto_14,Electrónica,Chile,2021,LG,487.16
Producto_14,Electrónica,Chile,2022,Dell,305.4
Producto_14,Electrónica,Chile,2023,Samsung,1168.14
Producto_14,Electrónica,Chile,2024,Dell,659.8
Producto_14,Electrónica,Peru,2018,Huawei,116.29
Producto_14,Electrónica,Peru,2019,Apple,318.06
Producto_14,Electrónica,Peru,2020,Huawei,1210.35
Producto_14,Electrónica,Peru,2021,Dell,1369.0
Producto_14,Electrónica,Peru,2022,HP,905.95
Producto_14,Electrónica,Peru,2023,Apple,810.93
Producto_14,Electrónica,Peru,2024,Dell,522.82
Producto_14,Electrónica,Colombia,2018,Samsung,105.83
Producto_14,Electrónica,Colombia,2019,HP,1363.95
Producto_14,Electrónica,Colombia,2020,LG,521.3
Producto_14,Electrónica,Colombia,2021,Samsung,474.27
Producto_14,Electrónica,Colombia,2022,LG,499.09
Producto_14,Electrónica,Colombia,2023,Apple,681.92
Producto_14,Electrónica,Colombia,2024,Xiaomi,969.99
Producto_14,Electrónica,Mexico,2018,Dell,1129.82
Producto_14,Electrónica,Mexico,2019,Xiaomi,953.73
Producto_14,Electrónica,Mexico,2020,Xiaomi,1218.65
Producto_14,Electrónica,Mexico,2021,HP,1160.49
Producto_14,Electrónica,Mexico,2022,Huawei,1207.69
Producto_14,Electrónica,Mexico,2023,Huawei,843.11
Producto_14,Electrónica,Mexico,2024,Xiaomi,1069.43
Producto_14,Electrónica,Argentina,2018,Dell,163.27
Producto_14,Electrónica,Argentina,2019,LG,1076.08
Producto_14,Electrónica,Argentina,2020,Samsung,678.18
Producto_14,Electrónica,Argentina,2021,Xiaomi,404.02
Producto_14,Electrónica,Argentina,2022,LG,563.25
Producto_14,Electrónica,Argentina,2023,Xiaomi,1303.16
Producto_14,Electrónica,Argentina,2024,LG,1425.24
Producto_14,Electrónica,Brasil,2018,Apple,1454.08
Producto_14,Electrónica,Brasil,2019,Samsung,1210.09
Producto_14,Electrónica,Brasil,2020,Samsung,285.12
Producto_14,Electrónica,Brasil,2021,Huawei,1200.48
Producto_14,Electrónica,Brasil,2022,Samsung,1400.86
Producto_14,Electrónica,Brasil,2023,Xiaomi,1260.35
Producto_14,Electrónica,Brasil,2024,Huawei,705.64
Producto_15,Automotriz,Chile,2018,Apple,143.47
Producto_15,Automotriz,Chile,2019,Dell,238.96
Producto_15,Automotriz,Chile,2020,Apple,337.75
Producto_15,Automotriz,Chile,2021,Sony,704.14
Producto_15,Automotriz,Chile,2022,LG,559.14
Producto_15,Automotriz,Chile,2023,Sony,250.42
Producto_15,Automotriz,Chile,2024,HP,152.49
Producto_15,Automotriz,Peru,2018,Dell,677.61
Producto_15,Automotriz,Peru,2019,Dell,512.62
Producto_15,Automotriz,Peru,2020,Huawei,648.95
Producto_15,Automotriz,Peru,2021,Apple,442.6
Producto_15,Automotriz,Peru,2022,Xiaomi,764.04
Producto_15,Automotriz,Peru,2023,Sony,559.46
Producto_15,Automotriz,Peru,2024,Sony,156.81
Producto_15,Automotriz,Colombia,2018,Dell,316.89
Producto_15,Automotriz,Colombia,2019,Samsung,248.95
Producto_15,Automotriz,Colombia,2020,Huawei,301.52
Producto_15,Automotriz,Colombia,2021,Huawei,285.43
Producto_15,Automotriz,Colombia,2022,Huawei,685.15
Producto_15,Automotriz,Colombia,2023,Xiaomi,323.91
Producto_15,Automotriz,Colombia,2024,Huawei,239.34
Producto_15,Automotriz,Mexico,2018,Sony,616.33
Producto_15,Automotriz,Mexico,2019,LG,343.5
Producto_15,Automotriz,Mexico,2020,Sony,313.96
Producto_15,Automotriz,Mexico,2021,Xiaomi,561.13
Producto_15,Automotriz,Mexico,2022,HP,643.99
Producto_15,Automotriz,Mexico,2023,Apple,766.43
Producto_15,Automotriz,Mexico,2024,HP,749.45
Producto_15,Automotriz,Argentina,2018,Xiaomi,579.34
Producto_15,Automotriz,Argentina,2019,Huawei,746.8
Producto_15,Automotriz,Argentina,2020,Sony,379.67
Producto_15,Automotriz,Argentina,2021,Xiaomi,207.53
Producto_15,Automotriz,Argentina,2022,Samsung,165.02
Producto_15,Automotriz,Argentina,2023,Huawei,289.13
Producto_15,Automotriz,Argentina,2024,LG,421.96
Producto_15,Automotriz,Brasil,2018,Xiaomi,134.39
Producto_15,Automotriz,Brasil,2019,Dell,265.66
Producto_15,Automotriz,Brasil,2020,HP,407.15
Producto_15,Automotriz,Brasil,2021,Apple,634.51
Producto_15,Automotriz,Brasil,2022,Sony,779.63
Producto_15,Automotriz,Brasil,2023,LG,70.45
Producto_15,Automotriz,Brasil,2024,Huawei,75.93
Producto_16,Computación,Chile,2018,Xiaomi,1322.4
Producto_16,Computación,Chile,2019,LG,1470.42
Producto_16,Computación,Chile,2020,Apple,481.4
Producto_16,Computación,Chile,2021,Sony,1575.43
Producto_16,Computación,Chile,2022,HP,967.88
Producto_16,Computación,Chile,2023,Huawei,697.55
Producto_16,Computación,Chile,2024,Huawei,897.09
Producto_16,Computación,Peru,2018,HP,713.46
Producto_16,Computación,Peru,2019,Dell,812.22
Producto_16,Computación,Peru,2020,Sony,1673.73
Producto_16,Computación,Peru,2021,Samsung,1773.76
Producto_16,Computación,Peru,2022,Huawei,801.83
Producto_16,Computación,Peru,2023,Xiaomi,121.21
Producto_16,Computación,Peru,2024,Samsung,1040.06
Producto_16,Computación,Colombia,2018,HP,481.84
Producto_16,Computación,Colombia,2019,LG,1524.92
Producto_16,Computación,Colombia,2020,Sony,1160.92
Producto_16,Computación,Colombia,2021,Huawei,1295.16
Producto_16,Computación,Colombia,2022,Apple,1576.36
Producto_16,Computación,Colombia,2023,Sony,1075.59
Producto_16,Computación,Colombia,2024,Sony,1099.34
Producto_16,Computación,Mexico,2018,Samsung,1797.98
Producto_16,Computación,Mexico,2019,LG,1489.9
Producto_16,Computación,Mexico,2020,Huawei,1079.38
Producto_16,Computación,Mexico,2021,Apple,1074.79
Producto_16,Computación,Mexico,2022,LG,582.85
Producto_16,Computación,Mexico,2023,LG,554.81
Producto_16,Computación,Mexico,2024,Xiaomi,455.27
Producto_16,Computación,Argentina,2018,Samsung,1914.29
Producto_16,Computación,Argentina,2019,Huawei,1738.69
Producto_16,Computación,Argentina,2020,HP,1259.78
Producto_16,Computación,Argentina,2021,Sony,1866.64
Producto_16,Computación,Argentina,2022,Xiaomi,460.17
Producto_16,Computación,Argentina,2023,Huawei,609.17
Producto_16,Computación,Argentina,2024,Huawei,1655.3
Producto_16,Computación,Brasil,2018,Huawei,1171.05
Producto_16,Computación,Brasil,2019,HP,1587.9
Producto_16,Computación,Brasil,2020,Dell,1463.12
Producto_16,Computación,Brasil,2021,Apple,907.8
Producto_16,Computación,Brasil,2022,LG,281.49
Producto_16,Computación,Brasil,2023,Samsung,1172.56
Producto_16,Computación,Brasil,2024,LG,278.2
Producto_17,Hogar,Chile,2018,Samsung,79.91
Producto_17,Hogar,Chile,2019,Huawei,209.36
Producto_17,Hogar,Chile,2020,Xiaomi,119.64
Producto_17,Hogar,Chile,2021,LG,222.11
Producto_17,Hogar,Chile,2022,Huawei,279.04
Producto_17,Hogar,Chile,2023,Dell,198.26
Producto_17,Hogar,Chile,2024,Xiaomi,77.27
Producto_17,Hogar,Peru,2018,Xiaomi,218.93
Producto_17,Hogar,Peru,2019,Huawei,60.08
Producto_17,Hogar,Peru,2020,Huawei,73.07
Producto_17,Hogar,Peru,2021,Sony,19.42
Producto_17,Hogar,Peru,2022,Dell,76.89
Producto_17,Hogar,Peru,2023,Apple,104.27
Producto_17,Hogar,Peru,2024,Sony,157.3
Producto_17,Hogar,Colombia,2018,Dell,120.05
Producto_17,Hogar,Colombia,2019,Huawei,185.58
Producto_17,Hogar,Colombia,2020,Samsung,288.4
Producto_17,Hogar,Colombia,2021,Apple,64.45
Producto_17,Hogar,Colombia,2022,Dell,209.57
Producto_17,Hogar,Colombia,2023,Apple,13.55
Producto_17,Hogar,Colombia,2024,Xiaomi,17.93
Producto_17,Hogar,Mexico,2018,Apple,172.89
Producto_17,Hogar,Mexico,2019,Sony,215.0
Producto_17,Hogar,Mexico,2020,Samsung,203.33
Producto_17,Hogar,Mexico,2021,Huawei,124.09
Producto_17,Hogar,Mexico,2022,Samsung,160.91
Producto_17,Hogar,Mexico,2023,LG,239.16
Producto_17,Hogar,Mexico,2024,HP,296.76
Producto_17,Hogar,Argentina,2018,Samsung,192.18
Producto_17,Hogar,Argentina,2019,Apple,108.54
Producto_17,Hogar,Argentina,2020,Apple,177.23
Producto_17,Hogar,Argentina,2021,HP,227.87
Producto_17,Hogar,Argentina,2022,Dell,105.24
Producto_17,Hogar,Argentina,2023,Apple,63.65
Producto_17,Hogar,Argentina,2024,Apple,273.54
Producto_17,Hogar,Brasil,2018,Sony,234.14
Producto_17,Hogar,Brasil,2019,Xiaomi,61.76
Producto_17,Hogar,Brasil,2020,Sony,285.28
Producto_17,Hogar,Brasil,2021,Samsung,76.16
Producto_17,Hogar,Brasil,2022,Dell,56.78
Producto_17,Hogar,Brasil,2023,Samsung,97.31
Producto_17,Hogar,Brasil,2024,Sony,84.26
Producto_18,Juguetería,Chile,2018,Dell,95.82
Producto_18,Juguetería,Chile,2019,Apple,86.12
Producto_18,Juguetería,Chile,2020,HP,35.34
Producto_18,Juguetería,Chile,2021,Apple,31.12
Producto_18,Juguetería,Chile,2022,Sony,93.92
Producto_18,Juguetería,Chile,2023,Huawei,100.15
Producto_18,Juguetería,Chile,2024,HP,88.77
Producto_18,Juguetería,Peru,2018,Sony,17.2
Producto_18,Juguetería,Peru,2019,Dell,81.58
Producto_18,Juguetería,Peru,2020,Dell,18.76
Producto_18,Juguetería,Peru,2021,Apple,75.65
Producto_18,Juguetería,Peru,2022,Samsung,89.78
Producto_18,Juguetería,Peru,2023,LG,58.16
Producto_18,Juguetería,Peru,2024,HP,20.14
Producto_18,Juguetería,Colombia,2018,Samsung,15.6
Producto_18,Juguetería,Colombia,2019,HP,54.94
Producto_18,Juguetería,Colombia,2020,Xiaomi,36.8
Producto_18,Juguetería,Colombia,2021,HP,100.18
Producto_18,Juguetería,Colombia,2022,Samsung,99.14
Producto_18,Juguetería,Colombia,2023,Dell,39.49
Producto_18,Juguetería,Colombia,2024,Huawei,46.9
Producto_18,Juguetería,Mexico,2018,Samsung,13.07
Producto_18,Juguetería,Mexico,2019,Dell,29.22
Producto_18,Juguetería,Mexico,2020,Xiaomi,95.73
Producto_18,Juguetería,Mexico,2021,Samsung,70.34
Producto_18,Juguetería,Mexico,2022,Samsung,110.23
Producto_18,Juguetería,Mexico,2023,Huawei,112.86
Producto_18,Juguetería,Mexico,2024,LG,10.8
Producto_18,Juguetería,Argentina,2018,Samsung,83.49
Producto_18,Juguetería,Argentina,2019,Apple,104.36
Producto_18,Juguetería,Argentina,2020,Apple,73.88
Producto_18,Juguetería,Argentina,2021,HP,9.5
Producto_18,Juguetería,Argentina,2022,Xiaomi,57.71
Producto_18,Juguetería,Argentina,2023,Xiaomi,90.78
Producto_18,Juguetería,Argentina,2024,Sony,48.19
Producto_18,Juguetería,Brasil,2018,Sony,34.35
Producto_18,Juguetería,Brasil,2019,Huawei,11.85
Producto_18,Juguetería,Brasil,2020,Huawei,84.6
Producto_18,Juguetería,Brasil,2021,Huawei,45.52
Producto_18,Juguetería,Brasil,2022,Dell,42.17
Producto_18,Juguetería,Brasil,2023,Dell,9.59
Producto_18,Juguetería,Brasil,2024,Apple,93.74
Producto_19,Deporte,Chile,2018,Huawei,75.11
Producto_19,Deporte,Chile,2019,HP,293.8
Producto_19,Deporte,Chile,2020,Samsung,301.37
Producto_19,Deporte,Chile,2021,LG,113.57
Producto_19,Deporte,Chile,2022,LG,112.05
Producto_19,Deporte,Chile,2023,Huawei,328.19
Producto_19,Deporte,Chile,2024,Dell,155.59
Producto_19,Deporte,Peru,2018,Apple,396.1
Producto_19,Deporte,Peru,2019,Apple,296.36
Producto_19,Deporte,Peru,2020,Xiaomi,250.33
Producto_19,Deporte,Peru,2021,Apple,254.51
Producto_19,Deporte,Peru,2022,HP,50.44
Producto_19,Deporte,Peru,2023,Samsung,301.05
Producto_19,Deporte,Peru,2024,Samsung,344.07
Producto_19,Deporte,Colombia,2018,Dell,75.5
Producto_19,Deporte,Colombia,2019,LG,341.31
Producto_19,Deporte,Colombia,2020,Dell,46.47
Producto_19,Deporte,Colombia,2021,Huawei,82.6
Producto_19,Deporte,Colombia,2022,Dell,97.07
Producto_19,Deporte,Colombia,2023,Apple,300.73
Producto_19,Deporte,Colombia,2024,HP,187.13
Producto_19,Deporte,Mexico,2018,Dell,188.22
Producto_19,Deporte,Mexico,2019,Samsung,291.73
Producto_19,Deporte,Mexico,2020,Apple,201.31
Producto_19,Deporte,Mexico,2021,Apple,93.68
Producto_19,Deporte,Mexico,2022,LG,226.82
Producto_19,Deporte,Mexico,2023,LG,284.35
Producto_19,Deporte,Mexico,2024,LG,112.34
Producto_19,Deporte,Argentina,2018,Sony,110.16
Producto_19,Deporte,Argentina,2019,Sony,274.07
Producto_19,Deporte,Argentina,2020,Huawei,318.38
Producto_19,Deporte,Argentina,2021,Xiaomi,45.61
Producto_19,Deporte,Argentina,2022,Huawei,312.17
Producto_19,Deporte,Argentina,2023,Samsung,279.85
Producto_19,Deporte,Argentina,2024,Sony,39.65
Producto_19,Deporte,Brasil,2018,HP,228.92
Producto_19,Deporte,Brasil,2019,LG,172.88
Producto_19,Deporte,Brasil,2020,HP,302.38
Producto_19,Deporte,Brasil,2021,LG,205.75
Producto_19,Deporte,Brasil,2022,Huawei,49.62
Producto_19,Deporte,Brasil,2023,Samsung,338.9
Producto_19,Deporte,Brasil,2024,Apple,168.34
Producto_20,Belleza,Chile,2018,HP,76.64
Producto_20,Belleza,Chile,2019,Xiaomi,19.14
Producto_20,Belleza,Chile,2020,HP,112.25
Producto_20,Belleza,Chile,2021,LG,107.86
Producto_20,Belleza,Chile,2022,LG,167.28
Producto_20,Belleza,Chile,2023,Dell,179.72
Producto_20,Belleza,Chile,2024,Huawei,57.54
Producto_20,Belleza,Peru,2018,Samsung,96.25
Producto_20,Belleza,Peru,2019,LG,142.18
Producto_20,Belleza,Peru,2020,Dell,35.13
Producto_20,Belleza,Peru,2021,LG,66.38
Producto_20,Belleza,Peru,2022,Xiaomi,178.65
Producto_20,Belleza,Peru,2023,Samsung,49.32
Producto_20,Belleza,Peru,2024,Samsung,83.44
Producto_20,Belleza,Colombia,2018,Huawei,152.02
Producto_20,Belleza,Colombia,2019,Samsung,8.83
Producto_20,Belleza,Colombia,2020,Xiaomi,9.76
Producto_20,Belleza,Colombia,2021,Samsung,5.9
Producto_20,Belleza,Colombia,2022,HP,101.98
Producto_20,Belleza,Colombia,2023,LG,60.59
Producto_20,Belleza,Colombia,2024,LG,192.82
Producto_20,Belleza,Mexico,2018,LG,22.56
Producto_20,Belleza,Mexico,2019,Apple,104.71
Producto_20,Belleza,Mexico,2020,Dell,141.39
Producto_20,Belleza,Mexico,2021,Sony,138.31
Producto_20,Belleza,Mexico,2022,Xiaomi,7.71
Producto_20,Belleza,Mexico,2023,Huawei,183.2
Producto_20,Belleza,Mexico,2024,Xiaomi,71.11
Producto_20,Belleza,Argentina,2018,Samsung,58.88
Producto_20,Belleza,Argentina,2019,HP,93.9
Producto_20,Belleza,Argentina,2020,Dell,115.92
Producto_20,Belleza,Argentina,2021,Dell,36.83
Producto_20,Belleza,Argentina,2022,Sony,142.28
Producto_20,Belleza,Argentina,2023,Apple,111.74
Producto_20,Belleza,Argentina,2024,HP,136.41
Producto_20,Belleza,Brasil,2018,Apple,157.96
Producto_20,Belleza,Brasil,2019,HP,14.71
Producto_20,Belleza,Brasil,2020,Xiaomi,60.24
Producto_20,Belleza,Brasil,2021,Huawei,33.62
Producto_20,Belleza,Brasil,2022,Apple,25.39
Producto_20,Belleza,Brasil,2023,Huawei,111.54
Producto_20,Belleza,Brasil,2024,Sony,46.95
Producto_21,Computación,Chile,2018,HP,696.04
Producto_21,Computación,Chile,2019,Xiaomi,1239.25
Producto_21,Computación,Chile,2020,Xiaomi,1749.51
Producto_21,Computación,Chile,2021,Dell,1501.08
Producto_21,Computación,Chile,2022,Huawei,1519.25
Producto_21,Computación,Chile,2023,Dell,1044.34
Producto_21,Computación,Chile,2024,HP,1626.51
Producto_21,Computación,Peru,2018,Apple,1472.93
Producto_21,Computación,Peru,2019,LG,910.61
Producto_21,Computación,Peru,2020,Xiaomi,224.23
Producto_21,Computación,Peru,2021,LG,1174.58
Producto_21,Computación,Peru,2022,LG,149.25
Producto_21,Computación,Peru,2023,Huawei,1578.77
Producto_21,Computación,Peru,2024,Xiaomi,811.19
Producto_21,Computación,Colombia,2018,LG,1228.01
Producto_21,Computación,Colombia,2019,Samsung,491.06
Producto_21,Computación,Colombia,2020,HP,1432.44
Producto_21,Computación,Colombia,2021,Apple,849.56
Producto_21,Computación,Colombia,2022,Dell,524.6
Producto_21,Computación,Colombia,2023,Sony,1932.46
Producto_21,Computación,Colombia,2024,Samsung,1342.45
Producto_21,Computación,Mexico,2018,Samsung,903.45
Producto_21,Computación,Mexico,2019,HP,901.14
Producto_21,Computación,Mexico,2020,Apple,1605.54
Producto_21,Computación,Mexico,2021,Apple,302.85
Producto_21,Computación,Mexico,2022,Samsung,1548.37
Producto_21,Computación,Mexico,2023,Huawei,1284.37
Producto_21,Computación,Mexico,2024,Samsung,1681.45
Producto_21,Computación,Argentina,2018,Apple,1755.15
Producto_21,Computación,Argentina,2019,LG,933.31
Producto_21,Computación,Argentina,2020,Dell,261.81
Producto_21,Computación,Argentina,2021,Sony,1706.39
Producto_21,Computación,Argentina,2022,Samsung,1218.24
Producto_21,Computación,Argentina,2023,Huawei,1190.06
Producto_21,Computación,Argentina,2024,Samsung,171.99
Producto_21,Computación,Brasil,2018,Xiaomi,1028.5
Producto_21,Computación,Brasil,2019,Apple,1531.02
Producto_21,Computación,Brasil,2020,HP,416.91
Producto_21,Computación,Brasil,2021,Dell,1442.41
Producto_21,Computación,Brasil,2022,Huawei,1132.42
Producto_21,Computación,Brasil,2023,HP,836.85
Producto_21,Computación,Brasil,2024,Apple,1475.52
Producto_22,Electrónica,Chile,2018,Sony,972.39
Producto_22,Electrónica,Chile,2019,Apple,768.75
Producto_22,Electrónica,Chile,2020,Sony,183.36
Producto_22,Electrónica,Chile,2021,Apple,979.69
Producto_22,Electrónica,Chile,2022,Samsung,128.81
Producto_22,Electrónica,Chile,2023,Sony,84.77
Producto_22,Electrónica,Chile,2024,HP,312.61
Producto_22,Electrónica,Peru,2018,HP,292.88
Producto_22,Electrónica,Peru,2019,Apple,1093.19
Producto_22,Electrónica,Peru,2020,Dell,234.89
Producto_22,Electrónica,Peru,2021,Samsung,1250.17
Producto_22,Electrónica,Peru,2022,HP,807.27
Producto_22,Electrónica,Peru,2023,Xiaomi,1419.88
Producto_22,Electrónica,Peru,2024,Dell,416.34
Producto_22,Electrónica,Colombia,2018,Xiaomi,471.87
Producto_22,Electrónica,Colombia,2019,Sony,903.43
Producto_22,Electrónica,Colombia,2020,LG,133.07
Producto_22,Electrónica,Colombia,2021,LG,776.34
Producto_22,Electrónica,Colombia,2022,Xiaomi,1447.56
Producto_22,Electrónica,Colombia,2023,Samsung,276.97
Producto_22,Electrónica,Colombia,2024,Dell,1221.65
Producto_22,Electrónica,Mexico,2018,Xiaomi,1281.84
Producto_22,Electrónica,Mexico,2019,LG,907.62
Producto_22,Electrónica,Mexico,2020,Samsung,687.47
Producto_22,Electrónica,Mexico,2021,Samsung,1234.6
Producto_22,Electrónica,Mexico,2022,LG,103.14
Producto_22,Electrónica,Mexico,2023,Dell,815.0
Producto_22,Electrónica,Mexico,2024,HP,241.67
Producto_22,Electrónica,Argentina,2018,Xiaomi,314.8
Producto_22,Electrónica,Argentina,2019,Dell,1226.63
Producto_22,Electrónica,Argentina,2020,HP,314.58
Producto_22,Electrónica,Argentina,2021,Apple,346.22
Producto_22,Electrónica,Argentina,2022,Huawei,439.96
Producto_22,Electrónica,Argentina,2023,Sony,513.2
Producto_22,Electrónica,Argentina,2024,HP,753.37
Producto_22,Electrónica,Brasil,2018,LG,282.0
Producto_22,Electrónica,Brasil,2019,Apple,227.94
Producto_22,Electrónica,Brasil,2020,Xiaomi,366.63
Producto_22,Electrónica,Brasil,2021,LG,170.46
Producto_22,Electrónica,Brasil,2022,Xiaomi,1098.58
Producto_22,Electrónica,Brasil,2023,LG,635.95
Producto_22,Electrónica,Brasil,2024,LG,100.62
Producto_23,Deporte,Chile,2018,Xiaomi,389.89
Producto_23,Deporte,Chile,2019,Samsung,19.64
Producto_23,Deporte,Chile,2020,Dell,79.06
Producto_23,Deporte,Chile,2021,Huawei,102.67
Producto_23,Deporte,Chile,2022,Xiaomi,373.86
Producto_23,Deporte,Chile,2023,Huawei,346.37
Producto_23,Deporte,Chile,2024,Huawei,388.99
Producto_23,Deporte,Peru,2018,Sony,36.0
Producto_23,Deporte,Peru,2019,Apple,393.23
Producto_23,Deporte,Peru,2020,Sony,324.09
Producto_23,Deporte,Peru,2021,Sony,72.71
Producto_23,Deporte,Peru,2022,Apple,75.58
Producto_23,Deporte,Peru,2023,Xiaomi,45.83
Producto_23,Deporte,Peru,2024,Sony,288.6
Producto_23,Deporte,Colombia,2018,Sony,177.36
Producto_23,Deporte,Colombia,2019,LG,23.13
Producto_23,Deporte,Colombia,2020,Samsung,18.61
Producto_23,Deporte,Colombia,2021,Sony,26.6
Producto_23,Deporte,Colombia,2022,Huawei,86.59
Producto_23,Deporte,Colombia,2023,Samsung,193.15
Producto_23,Deporte,Colombia,2024,Huawei,80.92
Producto_23,Deporte,Mexico,2018,Dell,60.73
Producto_23,Deporte,Mexico,2019,LG,157.13
Producto_23,Deporte,Mexico,2020,LG,316.23
Producto_23,Deporte,Mexico,2021,LG,68.16
Producto_23,Deporte,Mexico,2022,Apple,264.11
Producto_23,Deporte,Mexico,2023,Dell,275.45
Producto_23,Deporte,Mexico,2024,Samsung,211.76
Producto_23,Deporte,Argentina,2018,Apple,240.23
Producto_23,Deporte,Argentina,2019,Samsung,210.72
Producto_23,Deporte,Argentina,2020,Dell,398.92
Producto_23,Deporte,Argentina,2021,Sony,362.53
Producto_23,Deporte,Argentina,2022,HP,62.43
Producto_23,Deporte,Argentina,2023,Xiaomi,79.66
Producto_23,Deporte,Argentina,2024,HP,36.96
Producto_23,Deporte,Brasil,2018,Samsung,147.51
Producto_23,Deporte,Brasil,2019,Apple,211.78
Producto_23,Deporte,Brasil,2020,Xiaomi,16.77
Producto_23,Deporte,Brasil,2021,Apple,330.1
Producto_23,Deporte,Brasil,2022,LG,308.73
Producto_23,Deporte,Brasil,2023,Sony,151.54
Producto_23,Deporte,Brasil,2024,LG,75.77
Producto_24,Belleza,Chile,2018,Sony,100.05
Producto_24,Belleza,Chile,2019,Apple,32.97
Producto_24,Belleza,Chile,2020,HP,124.54
Producto_24,Belleza,Chile,2021,Apple,129.3
Producto_24,Belleza,Chile,2022,HP,59.49
Producto_24,Belleza,Chile,2023,Sony,79.48
Producto_24,Belleza,Chile,2024,Huawei,123.3
Producto_24,Belleza,Peru,2018,Xiaomi,108.81
Producto_24,Belleza,Peru,2019,Xiaomi,162.09
Producto_24,Belleza,Peru,2020,LG,165.31
Producto_24,Belleza,Peru,2021,Samsung,67.83
Producto_24,Belleza,Peru,2022,Apple,150.06
Producto_24,Belleza,Peru,2023,Huawei,11.82
Producto_24,Belleza,Peru,2024,HP,165.94
Producto_24,Belleza,Colombia,2018,HP,131.46
Producto_24,Belleza,Colombia,2019,Xiaomi,137.93
Producto_24,Belleza,Colombia,2020,Huawei,64.81
Producto_24,Belleza,Colombia,2021,Apple,73.62
Producto_24,Belleza,Colombia,2022,Huawei,167.81
Producto_24,Belleza,Colombia,2023,LG,149.32
Producto_24,Belleza,Colombia,2024,Apple,18.65
Producto_24,Belleza,Mexico,2018,LG,181.2
Producto_24,Belleza,Mexico,2019,Sony,132.36
Producto_24,Belleza,Mexico,2020,HP,69.85
Producto_24,Belleza,Mexico,2021,Sony,40.53
Producto_24,Belleza,Mexico,2022,Dell,127.51
Producto_24,Belleza,Mexico,2023,Xiaomi,140.23
Producto_24,Belleza,Mexico,2024,Sony,140.52
Producto_24,Belleza,Argentina,2018,LG,56.71
Producto_24,Belleza,Argentina,2019,Samsung,11.18
Producto_24,Belleza,Argentina,2020,Dell,53.51
Producto_24,Belleza,Argentina,2021,Samsung,57.81
Producto_24,Belleza,Argentina,2022,Huawei,176.35
Producto_24,Belleza,Argentina,2023,HP,96.8
Producto_24,Belleza,Argentina,2024,Samsung,87.07
Producto_24,Belleza,Brasil,2018,LG,155.59
Producto_24,Belleza,Brasil,2019,Sony,10.61
Producto_24,Belleza,Brasil,2020,Apple,181.51
Producto_24,Belleza,Brasil,2021,HP,73.14
Producto_24,Belleza,Brasil,2022,LG,184.44
Producto_24,Belleza,Brasil,2023,Xiaomi,103.93
Producto_24,Belleza,Brasil,2024,Dell,146.35
Producto_25,Automotriz,Chile,2018,HP,429.77
Producto_25,Automotriz,Chile,2019,Xiaomi,252.49
Producto_25,Automotriz,Chile,2020,Xiaomi,262.5
