producto,categoria,pais,anio,marca
Producto_15,Automotriz,Chle,2021,HP
Producto_15,Automotriz,Chile,2022,Huawei
Producto_15,Automotriz,Chile,2023,iaomi
Producto_15,Automotriz,Chile,2024,Apple
Producto_15,Automotriz,Peru,2018,Dell
Producto_15,Automotriz,Peru,2019,Huaweii
Producto_15,Automotriz,Peru,2020,Sony
Producto_15,Automotriz,Peru,2021,Xiaomi
Producto_15,Automotriz,leru,2022,Xiaomi
Producto_15,Automotriz,Peru,2023,Xiaomi
Producto_15,Automotriz,Peru,2024,Slny
Producto_15,Automotriz,Colombia,2018,Aplle
Producto_15,Automotriz,Colomia,2019,Xiaomi
Producto_15,Automotriz,Colombia,2020,Huawei
Producto_15,Automotriz,Colombia,2021,Sony
Producto_15,Automotriz,Colobmia,2022,Xiami
Producto_15,Automotriz,Colombia,2023,Dell
Producto_15,Automotriz,Colombia,2024,HP
Producto_15,Automotriz,exico,2018,Dekl
Producto_15,Automotriz,Mexico,2019,LG
Producto_15,Automotriz,Mexico,2020,LG
Producto_15,Automotriz,Mexico,2021,Huawei
Producto_15,Automotriz,Mexico,2022,HHuawei
Producto_15,Automotriz,Mexico,2023,HP
Producto_15,Automotriz,Mexico,2024,HP
Producto_15,Automotriz,Argentina,2018,Xiaomii
Producto_15,Automotriz,Argentina,2019,HP
Producto_15,Automotriz,Argntina,2020,wony
Producto_15,Automotriz,Argentina,2021,Del
Producto_15,Automotriz,Argentina,2022,Samsung
Producto_15,Automotriz,Argentina,2023,Sony
Producto_15,Automotriz,Argentina,2024,Huawei
Producto_15,Automotriz,Brasil,2018,Huawei
Producto_15,Automotriz,Brasil,2019,Apple
Producto_15,Automotriz,Brasil,2020,LG
Producto_15,Automotriz,Brassil,2021,Huawei
Producto_15,Automotriz,Brasil,2022,LG
Producto_15,Automotriz,Basil,2023,Apple
Producto_15,Automotriz,Brasil,2024,Huawei
Producto_16,Computación,Chle,2018,Huawei
Producto_16,Computación,Chile,2019,LG
Producto_16,Computación,Chile,2020,Xiaomi
Producto_16,Computación,Chle,2021,Huawei
Producto_16,Computación,Chile,2022,Xiami
Producto_16,Computación,Chile,2023,Huawei
Producto_16,Computación,Chile,2024,Deell
Producto_16,Computación,Peru,2018,Huawei
Producto_16,Computación,Peru,2019,Sony
Producto_16,Computación,Peru,2020,pple
Producto_16,Computación,Pru,2021,HP
Producto_16,Computación,Preu,2022,Huawei
Producto_16,Computación,Pru,2023,Apple
Producto_16,Computación,Peeru,2024,Huawei
Producto_16,Computación,Colombia,2018,Dell
Producto_16,Computación,Colombia,2019,HP
Producto_16,Computación,Colombi,2020,Huawei
Producto_16,Computación,Colombia,2021,GL
Producto_16,Computación,Colombia,2022,Xaiomi
Producto_16,Computación,Colombia,2023,HP
Producto_16,Computación,Colombia,2024,Samsung
Producto_16,Computación,Mexico,2018,HP
Producto_16,Computación,Mexoco,2019,Huawi
Producto_16,Computación,Mexico,2020,Huawei
Producto_16,Computación,Meexico,2021,Apple
Producto_16,Computación,Mexico,2022,Del
Producto_16,Computación,Mexico,2023,Smsung
Producto_16,Computación,Mexico,2024,Huawe
Producto_16,Computación,Arrgentina,2018,Dell
Producto_16,Computación,Argntina,2019,iXaomi
Producto_16,Computación,Argentina,2020,Huawe
Producto_16,Computación,Argentina,2021,L-G
Producto_16,Computación,Argentina,2022,Del
Producto_16,Computación,Argentina,2023,Samsung
Producto_16,Computación,Argentina,2024,Sony
Producto_16,Computación,Brasiil,2018,Sony
Producto_16,Computación,Brsil,2019,Samsung
Producto_16,Computación,Brasil,2020,Apple
Producto_16,Computación,Brasil,2021,Sony
Producto_16,Computación,Brasli,2022,Sony
Producto_16,Computación,Brsil,2023,HP
Producto_16,Computación,Brasil,2024,Samsung
Producto_17,Hogar,Chie,2018,Huawei
Producto_17,Hogar,Chilee,2019,HP
Producto_17,Hogar,Chle,2020,HP
Producto_17,Hogar,Chle,2021,LG
Producto_17,Hogar,Chile,2022,Appel
Producto_17,Hogar,Chlie,2023,L-G
Producto_17,Hogar,Chile,2024,Xaiomi
Producto_17,Hogar,Peru,2018,Sony
Producto_17,Hogar,Peru,2019,Xaiomi
Producto_17,Hogar,Peru,2020,Apple
Producto_17,Hogar,Peru,2021,Huawei
Producto_17,Hogar,ePru,2022,pG
Producto_17,Hogar,Peru,2023,Dell
Producto_17,Hogar,Peru,2024,Samsung
Producto_17,Hogar,Colombia,2018,Apple
Producto_17,Hogar,Colombia,2019,LG
Producto_17,Hogar,Colombia,2020,HP
Producto_17,Hogar,Colombia,2021,Aple
Producto_17,Hogar,Colombia,2022,Huawei
Producto_17,Hogar,Colombia,2023,Apple
Producto_17,Hogar,Colobia,2024,Dell
Producto_17,Hogar,Mexico,2018,Soby
Producto_17,Hogar,Mexico,2019,Xiaomi
Producto_17,Hogar,Mexio,2020,GL
Producto_17,Hogar,Mexico,2021,LG
Producto_17,Hogar,Mexico,2022,Huaewi
Producto_17,Hogar,Mexico,2023,Sony
Producto_17,Hogar,Mexico,2024,Sony
Producto_17,Hogar,AArgentina,2018,LG
Producto_17,Hogar,Argentina,2019,GL
Producto_17,Hogar,Argentina,2020,Sasmung
Producto_17,Hogar,Argentina,2021,Xiaomi
Producto_17,Hogar,Argentin,2022,Xiaomi
Producto_17,Hogar,Argntina,2023,Appel
Producto_17,Hogar,Argentina,2024,Del
Producto_17,Hogar,Brasio,2018,ell
Producto_17,Hogar,Brasl,2019,Xiaomi
Producto_17,Hogar,Brasil,2020,LG
Producto_17,Hogar,Brasil,2021,LG
Producto_17,Hogar,Brasil,2022,Samsung
Producto_17,Hogar,Brasil,2023,HP
Producto_17,Hogar,Brasil,2024,Huawei
Producto_18,Juguetería,Chile,2018,Dell
Producto_18,Juguetería,Chhile,2019,LG
Producto_18,Juguetería,Chile,2020,Sony
Producto_18,Juguetería,Chile,2021,Sony
Producto_18,Juguetería,Cihle,2022,Xiaomi
Producto_18,Juguetería,Chile,2023,Apple
Producto_18,Juguetería,Chile,2024,Samsnug
Producto_18,Juguetería,Peru,2018,Apple
Producto_18,Juguetería,eru,2019,Sony
Producto_18,Juguetería,Peru,2020,Apple
Producto_18,Juguetería,Peru,2021,Xiaomi
Producto_18,Juguetería,Peru,2022,LG
Producto_18,Juguetería,Peru,2023,Huawei
Producto_18,Juguetería,Peru,2024,Samsung
Producto_18,Juguetería,Coolombia,2018,Xiaomi
Producto_18,Juguetería,Colombia,2019,Huawei
Producto_18,Juguetería,Colombia,2020,Sony
Producto_18,Juguetería,Colombia,2021,Huawei
Producto_18,Juguetería,Colombai,2022,LG
Producto_18,Juguetería,Colombia,2023,Xiaomi
Producto_18,Juguetería,Colombia,2024,Samsung
Producto_18,Juguetería,Mexio,2018,Huawei
Producto_18,Juguetería,Mexico,2019,HP
Producto_18,Juguetería,Mexico,2020,Dell
Producto_18,Juguetería,Mexico,2021,Samsung
Producto_18,Juguetería,Mexicoo,2022,Sony
Producto_18,Juguetería,Mexico,2023,Hauwei
Producto_18,Juguetería,Mexico,2024,LG
Producto_18,Juguetería,Argentina,2018,Dell
Producto_18,Juguetería,Argentina,2019,Huawei
Producto_18,Juguetería,Argentina,2020,HP
Producto_18,Juguetería,Argentina,2021,HP
Producto_18,Juguetería,Argentina,2022,Sony
Producto_18,Juguetería,Argentina,2023,Dell
Producto_18,Juguetería,AArgentina,2024,Samsung
Producto_18,Juguetería,Brasil,2018,Hawei
Producto_18,Juguetería,Brsil,2019,Xiaomi
Producto_18,Juguetería,Brasil,2020,Huawei
Producto_18,Juguetería,Brasil,2021,eDll
Producto_18,Juguetería,Brasil,2022,HP
Producto_18,Juguetería,Brasil,2023,Samsung
Producto_18,Juguetería,Brasil,2024,Xiaommi
Producto_19,Deporte,Chile,2018,Samsung
Producto_19,Deporte,Chhile,2019,DDell
Producto_19,Deporte,Chil,2020,LG
Producto_19,Deporte,Chil,2021,Dell
Producto_19,Deporte,Chile,2022,amsung
Producto_19,Deporte,Chile,2023,Dell
Producto_19,Deporte,Chil,2024,Huawei
Producto_19,Deporte,Peru,2018,LG
Producto_19,Deporte,Peru,2019,GL
Producto_19,Deporte,Pru,2020,LG
Producto_19,Deporte,Peru,2021,HP
Producto_19,Deporte,Peru,2022,Huawei
Producto_19,Deporte,Peru,2023,Sasung
Producto_19,Deporte,Peru,2024,Xuaomi
Producto_19,Deporte,Colombia,2018,HP
Producto_19,Deporte,Colombia,2019,Xiaomi
Producto_19,Deporte,Colombia,2020,Samsung
Producto_19,Deporte,oClombia,2021,Huawei
Producto_19,Deporte,Colombia,2022,Xiaomi
Producto_19,Deporte,Colombia,2023,Sonyy
Producto_19,Deporte,Colombia,2024,LG
Producto_19,Deporte,Mexico,2018,LG
Producto_19,Deporte,Mexio,2019,Samsung
Producto_19,Deporte,Mexico,2020,LG
Producto_19,Deporte,Mexico,2021,LG
Producto_19,Deporte,Mexico,2022,Dell
Producto_19,Deporte,Mexio,2023,Sony
Producto_19,Deporte,Mexio,2024,HP
Producto_19,Deporte,Argentina,2018,Son
Producto_19,Deporte,Argentinaa,2019,HP
Producto_19,Deporte,Argenntina,2020,LG
Producto_19,Deporte,Argentina,2021,Huawei
Producto_19,Deporte,Argntina,2022,Dell
Producto_19,Deporte,Argentina,2023,Xkaomi
Producto_19,Deporte,Argentina,2024,uHawei
Producto_19,Deporte,Brasil,2018,HP
Producto_19,Deporte,Brasil,2019,Sony
Producto_19,Deporte,Brasil,2020,Xiaomi
Producto_19,Deporte,Brasil,2021,HP
Producto_19,Deporte,Brasil,2022,Dell
Producto_19,Deporte,Brsil,2023,Apple
Producto_19,Deporte,Brasil,2024,Xiaomi
Producto_20,Belleza,Chiel,2018,Sony
Producto_20,Belleza,Chile,2019,Sony
Producto_20,Belleza,Chole,2020,H
Producto_20,Belleza,Chile,2021,Xiaomi
Producto_20,Belleza,Chile,2022,LG
Producto_20,Belleza,Chile,2023,Sony
Producto_20,Belleza,Chile,2024,Dell
Producto_20,Belleza,Peru,2018,Xiaomi
Producto_20,Belleza,Peeru,2019,Huawei
Producto_20,Belleza,PPeru,2020,Samsung
Producto_20,Belleza,Perru,2021,Sony
Producto_20,Belleza,Peru,2022,LG
Producto_20,Belleza,Peru,2023,xony
Producto_20,Belleza,Peru,2024,Soyn
Producto_20,Belleza,Colombia,2018,LGG
Producto_20,Belleza,Colombia,2019,LG
Producto_20,Belleza,Colommbia,2020,Appe
Producto_20,Belleza,Cloombia,2021,HPP
Producto_20,Belleza,Colombia,2022,Xiaomi
Producto_20,Belleza,Colombia,2023,Apple
Producto_20,Belleza,Colombia,2024,Somy
Producto_20,Belleza,Mexico,2018,Huwaei
Producto_20,Belleza,Mexico,2019,Huawei
Producto_20,Belleza,Mexic,2020,PH
Producto_20,Belleza,Mexio,2021,Apple
Producto_20,Belleza,Mexico,2022,Huawei
Producto_20,Belleza,Mexxico,2023,Del
Producto_20,Belleza,Mexico,2024,HP
Producto_20,Belleza,Argentina,2018,Ho
Producto_20,Belleza,Argentina,2019,Sony
Producto_20,Belleza,Argentina,2020,Sony
Producto_20,Belleza,Argentina,2021,Sony
Producto_20,Belleza,Argentina,2022,GL
Producto_20,Belleza,Argentina,2023,DDell
Producto_20,Belleza,Argentina,2024,Samsung
Producto_20,Belleza,Brasil,2018,Dell
Producto_20,Belleza,Brasil,2019,Dell
Producto_20,Belleza,Brasil,2020,Apple
Producto_20,Belleza,Brasil,2021,Dell
Producto_20,Belleza,Brasil,2022,Applee
Producto_20,Belleza,Brsil,2023,Dell
Producto_20,Belleza,Brasil,2024,Huawei
Producto_21,Computación,Chile,2018,Sony
Producto_21,Computación,Chile,2019,Xiaomi
Producto_21,Computación,Chile,2020,Sony
Producto_21,Computación,Chile,2021,Dell
Producto_21,Computación,Chile,2022,Samsung
Producto_21,Computación,Chile,2023,Dsll
Producto_21,Computación,Chile,2024,Samsung
Producto_21,Computación,Peru,2018,Xizomi
Producto_21,Computación,Peru,2019,Sony
Producto_21,Computación,Peru,2020,Xiaomi
Producto_21,Computación,Preu,2021,Aple
Producto_21,Computación,Peru,2022,LG
Producto_21,Computación,Per,2023,Samsung
Producto_21,Computación,Peru,2024,Sony
Producto_21,Computación,Colobia,2018,Xiaomi
Producto_21,Computación,Colombia,2019,Apple
Producto_21,Computación,Colombia,2020,HP
Producto_21,Computación,Colombia,2021,Sony
Producto_21,Computación,Colombia,2022,Dell
Producto_21,Computación,Colombia,2023,Apple
Producto_21,Computación,Colombia,2024,Huawei
Producto_21,Computación,Mexico,2018,Xiaoim
Producto_21,Computación,Mexico,2019,HHP
Producto_21,Computación,Meexico,2020,Huawei
Producto_21,Computación,Mexcio,2021,LG
Producto_21,Computación,Mexico,2022,Huawei
Producto_21,Computación,Mexico,2023,LG
Producto_21,Computación,Mexico,2024,HP
Producto_21,Computación,Argentina,2018,Huawei
Producto_21,Computación,Argntina,2019,Dell
Producto_21,Computación,Argentina,2020,G
Producto_21,Computación,Argentina,2021,Soni
Producto_21,Computación,Argejtina,2022,Xiaomi
Producto_21,Computación,Argentina,2023,Xiaoomi
Producto_21,Computación,Argejtina,2024,Apple
Producto_21,Computación,Brasil,2018,Dell
Producto_21,Computación,Brasil,2019,Xiaomi
Producto_21,Computación,Brasil,2020,Appel
Producto_21,Computación,Brasil,2021,L-G
Producto_21,Computación,Brasil,2022,Apple
Producto_21,Computación,Brasil,2023,Sammsung
Producto_21,Computación,Brasil,2024,HP
Producto_22,Electrónica,Chile,2018,Huawej
Producto_22,Electrónica,Chile,2019,Huawei
Producto_22,Electrónica,Chile,2020,Samsung
Producto_22,Electrónica,Chile,2021,Applee
Producto_22,Electrónica,Chile,2022,LG
Producto_22,Electrónica,Chile,2023,Apple
Producto_22,Electrónica,Chile,2024,LG
Producto_22,Electrónica,Peru,2018,DDell
Producto_22,Electrónica,Peru,2019,Huuawei
Producto_22,Electrónica,Peru,2020,Sony
Producto_22,Electrónica,Peru,2021,pAple
Producto_22,Electrónica,Peru,2022,GL
Producto_22,Electrónica,Peru,2023,LLG
Producto_22,Electrónica,Peru,2024,Xiaomi
Producto_22,Electrónica,Colombiaa,2018,LG
Producto_22,Electrónica,Colombia,2019,Dell
Producto_22,Electrónica,Colombia,2020,Huawei
Producto_22,Electrónica,Colombiia,2021,Huawei
Producto_22,Electrónica,Colombia,2022,SSony
Producto_22,Electrónica,Colombia,2023,Dell
Producto_22,Electrónica,Colombia,2024,Huawie
Producto_22,Electrónica,Mexico,2018,Huawei
Producto_22,Electrónica,Mexico,2019,Xiaomi
Producto_22,Electrónica,Mexico,2020,Apple
Producto_22,Electrónica,Mexico,2021,Xiaomi
Producto_22,Electrónica,Mexico,2022,Huawei
Producto_22,Electrónica,Mexico,2023,Sansung
Producto_22,Electrónica,Mexio,2024,Dell
Producto_22,Electrónica,Argemtina,2018,Lt
Producto_22,Electrónica,Argentina,2019,Applr
Producto_22,Electrónica,Argeentina,2020,Huawei
Producto_22,Electrónica,Argentina,2021,HP
Producto_22,Electrónica,Argentina,2022,Sony
Producto_22,Electrónica,Argentina,2023,Xiaomi
Producto_22,Electrónica,Argentina,2024,Huawei
Producto_22,Electrónica,Brasil,2018,Samsung
Producto_22,Electrónica,Brasil,2019,GL
Producto_22,Electrónica,Brasil,2020,Samsung
Producto_22,Electrónica,Brasil,2021,HP
Producto_22,Electrónica,Brasil,2022,Samsing
Producto_22,Electrónica,Brasil,2023,iXaomi
Producto_22,Electrónica,Brasil,2024,Huawe
Producto_23,Deporte,Chle,2018,Xiaomi
Producto_23,Deporte,Chile,2019,Dll
Producto_23,Deporte,Chile,2020,Sajsung
Producto_23,Deporte,hCile,2021,HP
Producto_23,Deporte,Chile,2022,Dell
Producto_23,Deporte,Chile,2023,Xiaomi
Producto_23,Deporte,Chile,2024,Delll
Producto_23,Deporte,Peru,2018,HP
Producto_23,Deporte,Peru,2019,Huawei
Producto_23,Deporte,Peru,2020,Huawei
Producto_23,Deporte,Peru,2021,Xiaomi
Producto_23,Deporte,Peur,2022,LG
Producto_23,Deporte,Peru,2023,Apple
Producto_23,Deporte,Peru,2024,Huaei
Producto_23,Deporte,Cokombia,2018,Dell
Producto_23,Deporte,Colombia,2019,Samshng
Producto_23,Deporte,Colombia,2020,SSamsung
Producto_23,Deporte,Colombia,2021,LLG
Producto_23,Deporte,Colombia,2022,HP
Producto_23,Deporte,Cooombia,2023,Xiaomi
Producto_23,Deporte,Colombia,2024,Samsung
Producto_23,Deporte,Mexico,2018,Apple
Producto_23,Deporte,eMxico,2019,Apple
Producto_23,Deporte,Mexico,2020,Apple
Producto_23,Deporte,Mexxico,2021,Samsung
Producto_23,Deporte,Mexico,2022,Dell
Producto_23,Deporte,Mexico,2023,Huawei
Producto_23,Deporte,jexico,2024,Apple
Producto_23,Deporte,Argentina,2018,HP
Producto_23,Deporte,Argentina,2019,L
Producto_23,Deporte,Argentina,2020,HPP
Producto_23,Deporte,Argentina,2021,Xiaaomi
Producto_23,Deporte,Argntina,2022,Apple
Producto_23,Deporte,Argentina,2023,Appl
Producto_23,Deporte,Argntina,2024,Apple
Producto_23,Deporte,Brasil,2018,Dell
Producto_23,Deporte,Brasil,2019,G
Producto_23,Deporte,Brasil,2020,Xiaomi
Producto_23,Deporte,Brasli,2021,HP
Producto_23,Deporte,Brasip,2022,Xiaomi
Producto_23,Deporte,Brasil,2023,Sony
Producto_23,Deporte,Brasi,2024,HP
Producto_24,Belleza,Chile,2018,Apple
Producto_24,Belleza,Chile,2019,Dell
Producto_24,Belleza,Chile,2020,Appel
Producto_24,Belleza,Chile,2021,Xiaomi
Producto_24,Belleza,Chle,2022,Sony
Producto_24,Belleza,Chile,2023,P
Producto_24,Belleza,Chile,2024,fell
Producto_24,Belleza,Per,2018,Huawei
Producto_24,Belleza,Pru,2019,Dell
Producto_24,Belleza,Peru,2020,HP
Producto_24,Belleza,Peru,2021,ell
Producto_24,Belleza,Peru,2022,oG
Producto_24,Belleza,Peru,2023,Dell
Producto_24,Belleza,Peru,2024,HP
Producto_24,Belleza,Colombia,2018,Samsyng
Producto_24,Belleza,Colombia,2019,Apple
Producto_24,Belleza,Colombiia,2020,L-G
Producto_24,Belleza,Colobmia,2021,HP
Producto_24,Belleza,Colomia,2022,Appel
Producto_24,Belleza,Colombia,2023,Sony
Producto_24,Belleza,Collmbia,2024,Xaiomi
Producto_24,Belleza,Mexico,2018,Apple
Producto_24,Belleza,Mexico,2019,Apple
Producto_24,Belleza,Mexico,2020,LG
Producto_24,Belleza,Mexico,2021,Huawei
Producto_24,Belleza,Mexico,2022,Huwwei
Producto_24,Belleza,Msxico,2023,Apple
Producto_24,Belleza,Mexico,2024,L-G
Producto_24,Belleza,Argentina,2018,Sony
Producto_24,Belleza,Argntina,2019,Dekl
Producto_24,Belleza,Argentina,2020,Samsung
Producto_24,Belleza,Argentina,2021,Apple
Producto_24,Belleza,Argentina,2022,Samsung
Producto_24,Belleza,Argentina,2023,Huawei
Producto_24,Belleza,Argentinaa,2024,LG
Producto_24,Belleza,Brasil,2018,LG
Producto_24,Belleza,Brail,2019,Xiaomk
Producto_24,Belleza,Brasil,2020,Huawei
Producto_24,Belleza,Brrasil,2021,Lh
Producto_24,Belleza,Brzsil,2022,Apple
Producto_24,Belleza,rBasil,2023,Huawei
Producto_24,Belleza,Brasil,2024,rell
Producto_25,Automotriz,Chile,2018,Dell
Producto_25,Automotriz,Chile,2019,LG
Producto_25,Automotriz,Chile,2020,Xiaomi
Producto_25,Automotriz,Chle,2021,Apple
Producto_25,Automotriz,Chhile,2022,HP
Producto_25,Automotriz,Chlie,2023,Xiaomi
Producto_25,Automotriz,Chile,2024,Samsung
Producto_25,Automotriz,Peru,2018,Sony
Producto_25,Automotriz,Peru,2019,Xiaomi
Producto_25,Automotriz,Peru,2020,Del
Producto_25,Automotriz,Peri,2021,Apple
Producto_25,Automotriz,Peru,2022,Dell
Producto_25,Automotriz,eru,2023,Sony
Producto_25,Automotriz,Perru,2024,Huawei
Producto_25,Automotriz,Colombia,2018,HP
Producto_25,Automotriz,Colombia,2019,Huawei
Producto_25,Automotriz,Colimbia,2020,Samsunng
Producto_25,Automotriz,Cplombia,2021,Samsung
Producto_25,Automotriz,Colombia,2022,Xiaaomi
Producto_25,Automotriz,Colombia,2023,Apple
Producto_25,Automotriz,Colombia,2024,Huawei
Producto_25,Automotriz,eMxico,2018,uawei
Producto_25,Automotriz,Mexico,2019,Sony
Producto_25,Automotriz,Mexico,2020,Dell
Producto_25,Automotriz,Mexco,2021,Huawei
Producto_25,Automotriz,Mexico,2022,Xioami
Producto_25,Automotriz,Mexicp,2023,LG
Producto_25,Automotriz,Mexico,2024,Samsug
Producto_25,Automotriz,Argentina,2018,Xiaomi
Producto_25,Automotriz,Argentina,2019,eDll
Producto_25,Automotriz,Argentina,2020,Apple
Producto_25,Automotriz,Argentina,2021,Huawei
Producto_25,Automotriz,Argentina,2022,Applee
Producto_25,Automotriz,Argentina,2023,Apple
Producto_25,Automotriz,Argentina,2024,Huawei
Producto_25,Automotriz,Brasil,2018,Sony
Producto_25,Automotriz,Brasil,2019,HP
Producto_25,Automotriz,Brasil,2020,Apple
Producto_25,Automotriz,Brasil,2021,LGG
Producto_25,Automotriz,Brasil,2022,Huawei
Producto_25,Automotriz,Brasil,2023,Samsung
Producto_25,Automotriz,Brasil,2024,Dell
Producto_26,Electrónica,Chole,2018,LG
Producto_26,Electrónica,Chle,2019,LG
Producto_26,Electrónica,Chile,2020,Dell
Producto_26,Electrónica,Chilee,2021,Sony
Producto_26,Electrónica,Chille,2022,Apple
Producto_26,Electrónica,Chile,2023,Xiaomi
Producto_26,Electrónica,Chile,2024,Dll
Producto_26,Electrónica,Peru,2018,Dell
Producto_26,Electrónica,Peru,2019,Xiaomi
Producto_26,Electrónica,Pru,2020,LLG
Producto_26,Electrónica,Peru,2021,Apple
Producto_26,Electrónica,Peru,2022,Sony
Producto_26,Electrónica,Pru,2023,Huawei
Producto_26,Electrónica,Peru,2024,Huawei
Producto_26,Electrónica,Colombia,2018,L-G
Producto_26,Electrónica,Collombia,2019,Smasung
Producto_26,Electrónica,Colombia,2020,Apple
Producto_26,Electrónica,Colombia,2021,L-G
Producto_26,Electrónica,Colomia,2022,LG
Producto_26,Electrónica,oClombia,2023,amsung
Producto_26,Electrónica,Colombia,2024,Hl
Producto_26,Electrónica,Mexico,2018,Del
Producto_26,Electrónica,Mexico,2019,LLG
Producto_26,Electrónica,Mexio,2020,Apple
Producto_26,Electrónica,Mexico,2021,Huawei
Producto_26,Electrónica,Mexico,2022,Apple
Producto_26,Electrónica,Mexico,2023,Samsung
Producto_26,Electrónica,Mexio,2024,LG
Producto_26,Electrónica,Argentina,2018,Apple
Producto_26,Electrónica,Argentina,2019,Apple
Producto_26,Electrónica,Argentiha,2020,Dell
Producto_26,Electrónica,Argentina,2021,Sony
Producto_26,Electrónica,Argentiha,2022,LG
Producto_26,Electrónica,Argentina,2023,Apple
Producto_26,Electrónica,Argentina,2024,Huawei
Producto_26,Electrónica,Brasil,2018,Dell
Producto_26,Electrónica,Brasil,2019,Huawei
Producto_26,Electrónica,Brasil,2020,LG
Producto_26,Electrónica,Brasil,2021,ell
Producto_26,Electrónica,Barsil,2022,Huqwei
Producto_26,Electrónica,Brasil,2023,Hl
Producto_26,Electrónica,Brasil,2024,Sony
Producto_27,Deporte,Chile,2018,Sonny
Producto_27,Deporte,Chiile,2019,Apple
Producto_27,Deporte,Chile,2020,Xiaomi
Producto_27,Deporte,Chile,2021,Samsung
Producto_27,Deporte,Chil,2022,Appple
Producto_27,Deporte,Chile,2023,Xiaomi
Producto_27,Deporte,Chie,2024,Xiaomi
Producto_27,Deporte,Peru,2018,LG
Producto_27,Deporte,Peru,2019,Huawei
Producto_27,Deporte,Peru,2020,Apple
Producto_27,Deporte,Peru,2021,Dell
Producto_27,Deporte,Peru,2022,Hauwei
Producto_27,Deporte,Peru,2023,Huawei
Producto_27,Deporte,Peru,2024,Huawei
Producto_27,Deporte,Colombia,2018,HP
Producto_27,Deporte,Colombia,2019,Huawei
Producto_27,Deporte,Colombia,2020,Xiaomi
Producto_27,Deporte,Colombia,2021,Sony
Producto_27,Deporte,Colombia,2022,Sony
Producto_27,Deporte,Colombia,2023,H
Producto_27,Deporte,Coolmbia,2024,Sansung
Producto_27,Deporte,Mexico,2018,Samsung
Producto_27,Deporte,Mexico,2019,Xisomi
Producto_27,Deporte,Mexico,2020,Dell
Producto_27,Deporte,Mexico,2021,Xiaimi
Producto_27,Deporte,Mexico,2022,Huawei
Producto_27,Deporte,Mexico,2023,HHP
Producto_27,Deporte,Mexico,2024,LG
Producto_27,Deporte,Argentina,2018,HP
Producto_27,Deporte,Argehtina,2019,LG
Producto_27,Deporte,Argentina,2020,Saamsung
Producto_27,Deporte,Argentina,2021,Samsung
Producto_27,Deporte,Argentina,2022,Xiaomi
Producto_27,Deporte,Argentina,2023,Apple
Producto_27,Deporte,Argentina,2024,ony
Producto_27,Deporte,Brasil,2018,Dell
Producto_27,Deporte,Brasil,2019,Dell
Producto_27,Deporte,Brasil,2020,Del
Producto_27,Deporte,Brasil,2021,ell
Producto_27,Deporte,Brasil,2022,Sony
Producto_27,Deporte,Brasil,2023,LG
Producto_27,Deporte,Brsil,2024,HP
Producto_28,Computación,Chile,2018,Huwaei
Producto_28,Computación,Chle,2019,HP
Producto_28,Computación,Chile,2020,LG
Producto_28,Computación,Chile,2021,Deell
Producto_28,Computación,Chhile,2022,Huwei
Producto_28,Computación,Chile,2023,HP
Producto_28,Computación,Chile,2024,Applle
Producto_28,Computación,Peru,2018,Samsng
Producto_28,Computación,oeru,2019,L
Producto_28,Computación,Peur,2020,Sony
Producto_28,Computación,Pru,2021,Apple
Producto_28,Computación,Peru,2022,Apple
Producto_28,Computación,Peru,2023,Del
Producto_28,Computación,Peru,2024,HP
Producto_28,Computación,Colombia,2018,G
Producto_28,Computación,Colombia,2019,Xiaomi
Producto_28,Computación,Colombia,2020,Apple
Producto_28,Computación,Colombia,2021,L-G
Producto_28,Computación,Colombia,2022,Xiaomi
Producto_28,Computación,Clombia,2023,HP
Producto_28,Computación,Colombia,2024,Samsung
Producto_28,Computación,Mexico,2018,LG
Producto_28,Computación,Mexico,2019,Aplpe
Producto_28,Computación,Mexico,2020,Apple
Producto_28,Computación,Mexico,2021,LG
Producto_28,Computación,Mexico,2022,sell
Producto_28,Computación,Mexico,2023,zamsung
Producto_28,Computación,Mexico,2024,Sony
Producto_28,Computación,Argsntina,2018,eDll
Producto_28,Computación,Argntina,2019,Samsung
Producto_28,Computación,Argentina,2020,Huawei
Producto_28,Computación,Argentina,2021,Apple
Producto_28,Computación,Argentina,2022,HP
Producto_28,Computación,Argentina,2023,ony
Producto_28,Computación,Argentina,2024,LG
Producto_28,Computación,Brasil,2018,Apple
Producto_28,Computación,Brsil,2019,Dell
Producto_28,Computación,Brsil,2020,Samsung
Producto_28,Computación,Brasil,2021,Dell
Producto_28,Computación,Brasil,2022,Sony
Producto_28,Computación,Brasil,2023,Huawei
Producto_28,Computación,Braail,2024,Xiami
Producto_29,Belleza,Chile,2018,HP
Producto_29,Belleza,Chile,2019,Sony
Producto_29,Belleza,Chile,2020,Hl
Producto_29,Belleza,Chile,2021,Huaweei
Producto_29,Belleza,Chilee,2022,Xiaomi
Producto_29,Belleza,Chile,2023,Xiaomi
Producto_29,Belleza,Chile,2024,Dell
Producto_29,Belleza,Perru,2018,Huawei
Producto_29,Belleza,Peru,2019,HP
Producto_29,Belleza,Peru,2020,HP
Producto_29,Belleza,Peru,2021,Apple
Producto_29,Belleza,Peru,2022,Sony
Producto_29,Belleza,Peru,2023,Xiaomi
Producto_29,Belleza,eru,2024,LG
Producto_29,Belleza,Cklombia,2018,LG
Producto_29,Belleza,olombia,2019,HP
